1/24/2017 10:28:23 PM;$AA now that earnings is done, let&#39;s short tomorrow.;TheToiletKing
1/24/2017 10:21:17 PM;$AA post-market...;TradingPlays
12/22/2010 4:49:29 PM;$AA just does not like the taste of $15 today...;
12/22/2010 3:45:50 PM;$aa at the 15$ wall, its a tough nut.;
12/21/2010 7:12:29 PM;Two stocks about to break through resistance $F $AA;
12/21/2010 3:47:07 PM;Long:  $AA, $BORN, $DANG, $DRYS, $LIZ, $LVS, $MSFT, $PWRD, $RAS, $RVBD, $SNDK, $YOKU   Short: $ERX, $NFLX:    Any objections?;
12/21/2010 7:25:39 AM;RT @CBOE: CBOE active puts: Alcoa- $AA January 15 puts on 6K contracts into early January EPS report;
12/20/2010 11:30:29 PM;RT @CBOE: CBOE active puts: Alcoa- $AA January 15 puts on 6K contracts into early January EPS report;
12/20/2010 10:12:00 PM;CBOE active puts: Alcoa- $AA January 15 puts on 6K contracts into early January EPS report;
12/20/2010 6:02:33 PM;$AA out flat 14.59 .. just happy to get out unharmed;
12/20/2010 3:33:13 PM;$AA long 14.60 stop 14.40;
12/17/2010 9:20:10 PM;readjusting positions into the close, $AKS, $AA, $BAC, $BHP, $TOL, $BP #stocks;
12/15/2010 3:38:17 PM;RT @CNBCtopStories: Dow Up Slightly After Upbeat Economic News http://bit.ly/fs43P8  $AA $BBY $CAT $DYN $GE $JNJ $JPM $MCD $WFC #Bonds # ...;
12/14/2010 7:43:58 PM;$RIO spending $1 billion on aluminum - Not necessarily bad for the company if it means starving $AA, $AWC, $ACH. http://ow.ly/3p7dq;
12/10/2010 6:19:57 PM;$AA nice little pennant to watch;
12/8/2010 4:53:37 PM;Selling more $NFLX DEC 175/170 put spreads and doubling down on our $AA Jan2013 $AA 12.5 calls this morning.;
12/8/2010 3:48:14 PM;$AA chatter;
12/6/2010 3:38:23 PM;RT @CNBCtopStories: Dow Falls at Open; Bernanke Remarks Weighed http://bit.ly/gyLnCY  $.DXY $AA $AOL $AZN $BAC $CSCO $GOOG $JPM $K $PFE  ...;
12/4/2010 9:20:33 PM;$AA, buy Alcoa and go away, http://bit.ly/dILNSk;
12/3/2010 6:04:42 PM;Out of $AONE temporarily went long $CLWR, $ARO, and $KR... Still long $GE, $KRG, Sold $AA.;
12/3/2010 4:36:49 PM;@tradefast We're long $NUE, $X, $AA, $TORM, and $PAL for global auto.;
12/3/2010 2:18:39 AM;$AA got out at $14 looking for buying opportunity back at $12.95;
12/3/2010 2:10:57 AM;Did a little bottom fishing today, picked up $ARO, $CLWR, and $KR dumped $AONE for a 10% gain and $AA for a 30% Gain, still long $KRG, $GE;
12/2/2010 4:48:10 PM;Wasn't quick enough to buy $CENX right at the open today, shoulda taken it yesterday when I saw the strength in $AA;
12/2/2010 3:17:31 PM;Can someone confirm or deny a takeover story on $AA?;
12/2/2010 2:57:41 PM;Alcoa $AA seeing significant pre-open activity +2.5% on vol over 1M.  Takeover rumors appear to be the driver.;
12/2/2010 2:41:46 PM;$AA popping here PRE check on news;
12/2/2010 2:38:47 PM;$AA chatter;
11/29/2010 11:37:31 PM;Light volume showing retail investors staying away from markets. #trading $$ $AAPL $GOOG $MSFT $AA $C $WMT;
11/29/2010 9:20:35 PM;Aluminum consumers are stockpiling aluminum and not consuming fast enough. Be cautious with $AA $RIO if you're not holding LONG TERM;
11/29/2010 8:42:16 PM;picked up more $F $TTM $AXL today||scaled 1/4 out of $AA position;
